customerId,products
4716,33|24|26|18|36|13
4717,46|14|29|19|15|52|32|49
4718,44|2|39
4719,41|31|10|35|18|47
4720,32|10|52|11|38|41
4721,3|2|17|15
4722,28|32|25|26|11|39|47|27
4723,50|21|37|28|39
4724,49|52|3|20|31|10|41
4725,0|53|13|2
4726,35|42|24|46|34|52|3|37
4727,33|51|19|20|28|49|6|41|31
4728,5|52|49|13
4729,33|40|45|32|14
4730,15|5|6|16|39|36|40|26|32|17
4731,5|0|39|46|16|52|23|40|37
4732,24|6|48|40
4733,17|9|8|48
4734,37|31|6|17|9|3|33|51|42
4735,42|27|1|18|32|5|43|4|48|24
4736,33|34|41|18|16|51|27
4737,35|20|23|53|28|27
4738,48|21|9|37|17|11|53
4739,9|23|43|46|1|45|21|2|16|33
4740,3|39|12|40
4741,31|4|21|7|40|3
4742,39|40|6|12|5|13
4743,11|4|24
4744,52|32|39|3|33|0|10
4745,18|41|27|9|47|53|28|1
4746,26|24|3|46|4|41|13|31|32|44
4747,48|28|16|2|22|13|33|37|40|23
4748,6|11|19|34|53|44|7|13
4749,43|21|16|34|13|18|41|17|6
4750,25|40|4|45|33|16|39
4751,30|10|29|11|37|13|24|20
4752,50|38|36
4753,20|25|18|4|22|7
4754,34|20|11
4755,50|51|45|11|49|46|43|24|27
4756,20|40|1|38|50|49
4757,30|44|10|12|6
4758,50|44|4|38|32|30|42
4759,18|26|28|14|30|19|52|33|38|49
4760,25|9|29|15|14|4|42|31
4761,53|25|2|6|37|48|14|43|4
4762,51|5|14|52|23|21|15|24|30
4763,17|25|13|39|47|18|52|36
4764,12|17|46|19|26|52
4765,37|31|45|29|4|38|19|53|21
4766,22|13|0
4767,42|16|36|21|7
4768,27|32|52|12|7
4769,44|40|36|39|1|15|47|35|19|20
4770,41|34|35|49|53
4771,28|13|27|50|1|52|4|29|8|32
4772,12|27|26
4773,22|6|20|10|50|16
4774,13|27|18
4775,7|15|13|12|33|35|34|31|43
4776,19|44|34|14
4777,28|17|40|29|14|3|10|42|22|15
4778,49|9|48|34
4779,37|28|47|6
4780,40|52|33|15|21|10|23
4781,33|31|40|47|25|0
4782,0|22|38|21|13|53
4783,49|52|11|53|41|45|40|37|24|10
4784,37|27|21|42|8|38
4785,25|17|6|13|38|20|4
4786,39|29|12|37|17|27|48
4787,29|45|28|32
4788,18|21|47|45|16|46|52|49
4789,36|33|24
4790,7|49|17
4791,3|34|50|9|0|26|35
4792,26|39|10
4793,35|12|51|17
4794,20|3|41|5|23|45|4|49|7|9
4795,13|31|39|9|14
4796,21|39|40|24|16|34|3
4797,14|34|17|23|47|25|21|49|27|41
4798,19|46|22|8|33
4799,20|36|0|16|22|5|43|46|45|12
4800,35|18|14|51|5
4801,48|2|42|49|51
4802,11|44|1|0|13|51|49|10|41|6
4803,20|7|6|12|32|46|19|11|51
4804,14|10|19|48|7|43|38|34|24
4805,6|24|35
4806,14|27|47|5|48|4|21
4807,19|48|15|31|6|44
4808,25|53|38|34|49
4809,4|25|14|23|42|17|28|1
4810,6|35|2|17|30|21|41
4811,4|44|34|51
4812,37|12|18|1|23
4813,12|45|53|51
4814,43|5|42|52|13|47|0|14|50|41
4815,6|47|19|24|10|32|9
4816,8|2|38|42|12|29|35
4817,1|3|13|10|46
4818,10|12|49
4819,30|45|20|6|25
4820,9|42|35|4|29
4821,27|24|44|12|45|23|18|26
4822,34|15|43|19|11
4823,47|30|48|5|8|53|34|27
4824,13|17|29|2|44
4825,19|14|12|35|16|20|21
4826,25|12|33|50|13|15|36|16|14|37
4827,18|29|11|53|26|48|10
4828,24|28|11|2|7|23|41|33|16
4829,53|23|52|45|38|18|49
4830,43|35|51|17|24|45|41|1|50|26
4831,8|20|40|43
4832,39|45|6|9|19|16|52|46|8
4833,12|32|36
4834,5|43|19|14|15|46|49
4835,3|17|4|18|1|25
4836,31|40|13|2|44|42|33|20|12|50
4837,21|31|24|41|5
4838,32|7|5|49|31|20
4839,33|26|51|35|46|21
4840,35|24|5|4|21|30|37|19|26
4841,5|29|11
4842,22|26|5|46|31|16|42|20|11|21
4843,41|21|40|25|16|26|34|9
4844,31|25|12|30
4845,32|22|38|26
4846,37|51|0|21|18|30|16|38|27|40
4847,6|30|49|29|13|27
4848,33|20|44|50|31|2|49|30|43
4849,40|0|37|21|41|15
4850,3|33|29|34|13|39|42|0|27|44
4851,46|28|18|8|42|10|45|49|38|3
4852,45|20|44|32|7|22|38
4853,12|11|26|28|50|3|23|4|34|16
4854,4|19|8|51
4855,4|14|3|27|17
4856,41|29|51
4857,50|42|36|8|17|9|22
4858,52|48|15|16|21|11|9|44|10|31
4859,45|3|20|28|27|35|48|14|32|21
4860,8|20|6|49|26
4861,23|9|31
4862,15|42|5|39|34
4863,20|4|52|23|29|18
4864,36|20|12|25|24|13|47|17
4865,25|15|11|33|27
4866,31|10|33|15|39|3|49|19|1
4867,22|33|41|26|35|14|4|47
4868,19|24|38
4869,39|40|34|44|43|51|27|52|42|22
4870,21|48|7|20|31|24|40|6|14|42
4871,28|21|4|18|47|38|8|51
4872,25|1|53|30|27|46|15|39
4873,2|39|7|40|51|48|27|16|30
4874,34|41|12|28|38|13|25|15|14
4875,32|8|6|12|13|17|14|22
4876,7|26|38
4877,17|23|32|49
4878,26|8|3|40
4879,38|24|39|19|43
4880,30|23|39|26|27|38|41|0|21
4881,21|52|17|20
4882,24|7|26
4883,11|53|43|10|47|34|20|39|50|23
4884,29|37|33|5
4885,49|32|0|39
4886,15|44|39|6|14|8|47|10|11|3
4887,38|44|29|18
4888,4|48|24
4889,31|12|23
4890,47|43|1|11|13|22|25|5|38
4891,46|22|42|26|30|18|16|13|15|10
4892,40|2|47|21|23|3
4893,37|10|21|19|9|39|35|6|53|25
4894,34|19|41|26
4895,0|30|16|12
4896,50|6|41|31|2|37|52|7|24|42
4897,49|26|9
4898,46|48|21
4899,27|53|20|24|22|11
4900,53|51|8|2|43|49|48
4901,14|19|45|41|21
4902,0|35|34|37|20
4903,18|0|15|25|48|7|24|14|37|50
4904,16|43|49|6|5
4905,31|18|24|3|5|2|40
4906,49|8|31|45|37|17|3
4907,3|32|40
4908,31|48|30|2|10|39|49
4909,22|5|31|34|39|24|48|12|6|44
4910,49|42|35|33|32|15|0|34|19
4911,50|49|34|5
4912,15|7|23|24|50|12|10|28|41|36
4913,18|21|33
4914,39|33|45|52|28|40|38
4915,16|11|53|18|13
4916,9|2|52|0|1|34
4917,47|29|7|38|23|50|46|21|40|15
4918,47|40|5|19|18|38|24|29
4919,30|3|32|24|6|7|5|34|42|37
4920,23|48|14|11|5|6
4921,24|11|7|12|14|9|0|18
4922,3|31|44|19|49|2
4923,3|7|0|16|1|23|14|30|40
4924,48|50|18|19|30|27|26
4925,13|21|49|35|26|42|3|17|12|2
4926,49|4|16|14|47|28|3|36|38|44
4927,14|3|11|15|46|28|20
4928,40|24|23
4929,45|53|27|44|31|0|16|12|3|49
4930,27|22|51|18|5|39|0|19
4931,38|25|4|44|47|33|27|6
4932,7|47|43|23|8|5|46|22
4933,7|5|42|50|37|1|36|17|8|40
4934,35|31|53|45|41|10
4935,8|24|31
4936,37|7|47|43|49|3|52|44|53|32
4937,49|25|36|6|47|14|39
4938,31|0|39|33|49|23|13|42|35|17
4939,1|39|31|8|49|50|44|52|38
4940,51|44|17|11|52|42|53|27|50|43
4941,16|13|33|25|0|9|10
4942,30|5|15|38|18|42|27
4943,5|27|3
4944,52|53|44
4945,42|30|48
4946,5|41|7|45
4947,51|11|25|30|5|3|0
4948,2|38|47|39
4949,38|21|27|44|47|17|41|51|33
4950,4|33|49|2|32|50|51
4951,18|17|46|5|31|15|16|12
4952,35|11|52|10
4953,41|47|44
4954,14|21|42|47|7|16|39|27
4955,5|29|23|25|4|18
4956,39|14|3|27|6|46|17|12|29
4957,11|32|46|51|44|27|31|5|16|4
4958,19|31|5|40|32
4959,11|37|33|30|32
4960,8|7|19|43|17|16|33|14|38
4961,37|33|1|38|13|40|12
4962,26|42|18|38|25|6|33|50|35|19
4963,51|20|18|50|10|53|16|22|38|0
4964,37|47|44|43|4
4965,51|30|27|24
4966,0|3|7|39|2|46|18|24
4967,35|36|7|27|39|17|5|10|32|49
4968,35|30|25
4969,42|31|36|41|17|37|4
4970,33|5|23|48|43|36|15|42|13|31
4971,40|46|24
4972,13|33|46
4973,47|39|28|25|35|44|17|38|24
4974,14|49|19|18|4|0|43|24|37|48
4975,26|25|16|50
4976,47|39|30|26|24
4977,36|26|48|51|15|53|39
4978,27|10|34|18|44|31|49|2|39
4979,22|6|9|43|49
4980,24|50|33|3
4981,18|6|39
4982,36|45|9|33|6|4
4983,37|29|18|30|40|44|38|21
4984,14|21|41|18|9|23|34|37
4985,6|1|21|14|39|18|8|4|15|43
4986,42|0|47|10|15|5|19|25|43
4987,9|1|4|32|35|10|20|29|12|19
4988,43|12|4|9
4989,34|41|31|38|22
4990,27|23|34|53|9|33|15
4991,43|49|8|52
4992,13|3|27
4993,29|50|38|4
4994,49|41|27|13|11|4
4995,19|46|24
4996,40|36|7|28|33|23|20|18
4997,43|49|46|21
4998,14|42|50|34|3|16
4999,38|5|14|34|39|1|52|20
5000,21|41|25|5
5001,50|15|4|29|5|22|10|40|16
5002,4|18|29|52|30|3
5003,37|4|23|25|41|21|14|2
5004,39|40|23|12|2|33
5005,25|14|9|39|48|21|19|49
5006,39|43|40|36|42|20|46|4
5007,45|12|7|21|1|5|24
5008,41|4|20|14|43|26|29|3|42
5009,51|10|25|24|5|52|23|14
5010,4|31|37|9|20
5011,53|36|15|2|48|14|29|27
5012,4|38|20|25|31
5013,22|18|29|6|36|1|4|21|49
5014,16|0|10|36|22|51|46|20|21|52
5015,39|6|27|10|41|29|8|28
5016,40|24|36|16|30|10|45|13
5017,45|36|10
5018,22|31|45|48
5019,16|38|3|29
5020,6|17|25|30|33|39|41|29
5021,14|46|41|6|2|20|30
5022,21|31|8|17|37|44|40
5023,10|49|6
5024,34|16|20|13|50|1|2|40|52
5025,14|51|43|42|48|21|23
5026,10|27|23|17|5|46|11|36|0
5027,12|20|34
5028,0|23|46|36|37
5029,8|10|23|5|38|41
5030,35|26|37|12|45|23|31|4|25
5031,39|9|32
5032,7|45|48|5|30|6|12|2|19|51
5033,23|52|6|45|33
5034,10|29|42
5035,45|32|33|7|51
5036,10|21|24|15|26|42|9|44|17
5037,25|50|26|36|0|37|6|46|53
5038,32|43|9|0|5|1|4|27
5039,35|16|17|18
5040,52|17|35|4|21|11|15|8|29
5041,24|31|32|46|39|23|41|35|42|44
5042,17|35|16|22|13|42
5043,49|10|13|37|26|0|27
5044,33|6|10|23|1|32|8|2|18|35
5045,25|35|9|39|37|1
5046,49|44|27|26|7|30|51
5047,45|25|50|39
5048,49|39|47|25|12|1
5049,14|44|5|28
5050,16|32|12|35|20|24|8|7|0|53
5051,36|33|23
5052,13|51|32
5053,48|30|13|38|10|46|33|49|36|41
5054,21|34|19|30|51|12|52|35
5055,29|10|11|50|31|53|39|46
5056,39|26|35|46|32|38|24
5057,38|29|3|44|34
5058,5|50|14
5059,4|50|10|31|39|41
5060,24|6|10
5061,20|41|22|4|28|38|7|49
5062,6|29|18|19|22|43|28
5063,31|34|4
5064,52|50|37|39|1|8
5065,52|9|10|0|47|11|46|17|18|35
5066,13|45|14|29|53|0|27|8|37
5067,51|41|26|19|29|36|40|47|31|38
5068,31|25|11|50
5069,2|53|6|28|23|8|15|18|39
5070,13|41|30|35|5|45|3|16
5071,10|48|44|8|17|38|39|25
5072,38|52|4|43|39
5073,16|9|8|47|30|7|49|17|2|28
5074,15|33|37|5
5075,50|4|52|19|16|18
5076,13|39|7|29|18
5077,29|52|33|43|32|45|27|39|11
5078,41|35|3|5|29|37|21|51|23
5079,43|28|14|3|4|42|21
5080,8|46|1|18
5081,39|9|32|49|13|12|52|51|1
5082,8|9|3|44|40|27|43|35
5083,49|47|9|53|28|21
5084,13|44|9|53|1|42|39|45|48|10
5085,6|18|21
5086,39|27|35|40|6|7|28|15
5087,22|7|18|46|35|33|53|24|42
5088,19|20|39
5089,19|46|42
5090,22|32|39|19|21|43|52|20
5091,53|33|25|6|35|29|9
5092,8|0|16|42|2|18|47
5093,44|39|50|0|11|21
5094,18|8|31|37|48|12|33
5095,53|46|11|44|15
5096,8|38|37|43|36|29|34
5097,8|48|44|27|29|51|47|9
5098,28|4|5|22|36|52|51|11|32|25
5099,11|39|50|19|21|9
5100,24|11|43|8|49|52|23|19|36|35
5101,42|39|28|25|14|53
5102,47|45|13|3|49|0|21|29|15|22
5103,20|31|39|27|25
5104,5|42|19|4
5105,27|49|24|35|33|31|30|23
5106,25|17|3|38
5107,42|50|24
5108,22|42|3
5109,33|43|47|41|51
5110,5|38|50
5111,24|2|4|49
5112,24|14|23|26|4|13|33|19|3
5113,24|6|50|10|31
5114,46|10|29|50|49|45|18|12|0|6
5115,23|33|53|24|36|29|47
5116,27|6|44|15|42|8
5117,32|10|3|25
5118,52|30|18
5119,18|42|41|50|13|14
5120,6|21|29
5121,26|39|16|18|34|40|46|51
5122,19|4|5|7|40|32|33
5123,9|35|13
5124,25|6|52|13|53|37|7|0
5125,4|48|19|40|42|7
5126,19|29|28|27|52|50|15|21
5127,21|41|35|47
5128,22|18|8|15|44|7|52|6|10|47
5129,10|28|39|35
5130,11|24|35|44|0|27
5131,39|13|30|29|42|26|37|19|24
5132,29|14|53
5133,7|10|8|39|6|40|29
5134,8|53|50|13|52|40|47|48|20|1
5135,12|0|49|50|14
5136,48|29|35|0
5137,10|24|44
5138,29|8|34|52|26|40|15
5139,45|51|22|6|42
5140,26|53|10|0
5141,34|40|51
5142,11|7|37|20|27|39|28|5
5143,0|49|38|37|5|6|7
5144,42|23|3|18|15|17|53|30|6
5145,15|51|22|41|18|4
5146,51|30|6|37|46|53|40|41
5147,49|41|8|21|30|53|27
5148,51|34|21
5149,44|48|12|15|5
5150,14|36|10|34
5151,5|40|1|12|20|39|22
5152,1|15|36|43|35|39
5153,2|38|25|50
5154,49|34|10|51|14|5|3|4
5155,3|22|0|12|35|41|1|39
5156,25|23|4|47|27|24|9
5157,37|18|51|11|23|19|30|47|39
5158,32|33|12|28|10
5159,22|48|46|15
5160,28|45|0|23
5161,25|17|22
5162,15|43|26|13|18
5163,42|2|45|7|12
5164,38|18|11|15
5165,28|26|22|47|6|8|11|4|45|39
5166,48|13|20|8|11|32|19
5167,47|21|26|38|46|24|36|31
5168,53|44|14|15|25
5169,18|46|22|30
5170,51|2|36|31|0|29
5171,39|22|20|44|45|25|23|32
5172,23|52|24|50|19|39|36|4
5173,15|21|4|25|41|3|19|35|28
5174,0|8|3
5175,3|32|27|26|37
5176,18|43|34|20|17|51|50|6|36|22
5177,37|21|9|24|11|30|34|26
5178,49|36|2|9|47|0|45|39
5179,47|35|44|51|36|41
5180,34|46|11
5181,32|36|25|31|18|48|52|41
5182,31|23|24|47
5183,47|35|19
5184,13|34|29|1
5185,36|24|2|31|29|53|51
5186,17|51|5|1|30|45|50|11|4|15
5187,30|27|4|52|37|16
5188,21|5|27|47|15|32|23|33|11|31
5189,11|32|13|23|35
5190,14|13|16|24|7|40|37
5191,3|51|2
5192,49|40|44|26|28
5193,42|46|28|29|20|17
5194,45|36|32|10
5195,15|11|33|18|14|46
5196,39|11|47|52
5197,43|6|38|46|30|9
5198,27|28|0|18|36|21|15
5199,16|2|12|20|7|15|46|37|21|3
5200,8|31|38|44|9|6|39
5201,43|16|36|42|28
5202,4|17|42|41|3|52|51
5203,42|5|28|52|1|43|0|25
5204,27|2|6|39|40|11
5205,13|50|9|20|41|5|1|29|22
5206,28|33|3|32|1
5207,49|3|39|15|28|2|32
5208,50|41|30|24|22|25|18|38
5209,15|45|40|47|0|27|11|21|23|19
5210,14|22|9|39|26|13|1|3|23
5211,13|11|40|51|34|19|15|53
5212,34|50|5|49|52|28|37|48
5213,22|24|19|29|33
5214,12|41|0|18|10|9|1|8
5215,26|44|52
5216,40|7|26|53
5217,3|45|26|38|51|20|1|39
5218,21|44|36|51|10|9|48|25
5219,35|4|14|5|18|24|29|27
5220,19|6|41|44|1|32|5|43|28|18
5221,2|50|25|36|8
5222,9|20|21
5223,18|17|6|30|11
5224,23|50|8|17
5225,11|3|48|41
5226,37|16|20|14|42|11|27|4|29|52
5227,25|26|51|15
5228,44|40|32|0|42
5229,11|5|18
5230,25|27|45|43|52|12|34|17
5231,5|49|6|7|50|13|12|3|33
5232,15|31|7|42|10|35|53|41
5233,20|53|49|18|23|42
5234,4|41|29|38|2|30|18
5235,10|28|25
5236,11|47|23
5237,42|2|41|50|16|13|26|14|25|20
5238,26|22|1|45|48
5239,18|34|49
5240,0|15|10|1|17|29
5241,25|39|24|6
5242,25|28|50|13|41
5243,48|34|14|35|19|40|10|9|42
5244,38|5|8|15|33|34
5245,30|45|15|20|29|1|28
5246,53|44|1|34|22|47|15|9|31
5247,49|12|22|0|34
5248,36|44|26|16|20|14|17|2|11|34
5249,47|32|44|46|6|34|45
5250,5|18|12
5251,22|23|5|0|29|35|19
5252,17|30|43|0|50|8|1|9|7|3
5253,21|24|17|0|4|30|12|15
5254,3|46|13|44|47|10|49
5255,22|49|17|16|43|48|37|29
5256,47|1|28|2
5257,19|31|52|37|24|23|39|40|14|48
5258,10|49|23|25|37|9|31|38|44|8
5259,15|39|9|26|8
5260,19|45|4|8|35|25|17|31|36
5261,26|27|15|1|53|50|39
5262,42|50|3|43|16|0|14|25|46
5263,45|29|6|50|26
5264,23|2|5|46|12|14|39
5265,53|5|13|39|29|7|12|15
5266,35|16|52|15|32|25|1|28|20
5267,10|46|51|41|30|7|39
5268,25|51|5|44|32
5269,16|48|40|13|37|14
5270,40|27|0
5271,32|37|12|18|7|40|51|50|47
5272,2|1|45|26|41|25|46|52
5273,17|38|24|50|43|8
5274,34|24|48|38|33
5275,11|33|9
5276,4|52|13
5277,32|9|7|46|45|41|21
5278,47|12|15|31|3|37|45|51|53|26
5279,1|5|32|46|24|6
5280,2|11|51|16|12|48
5281,37|35|44|25|45|34|4|28|10|52
5282,7|1|53|52|14|12
5283,34|32|9|26
5284,1|51|50|48|43
5285,37|14|28|20|38|11
5286,23|40|20|29|10|17
5287,13|7|38|19|28|35
5288,40|39|0|4|16|30
5289,17|28|39|18|32|53
5290,4|20|17|46|18|0|44
5291,47|39|42|4|28|29|41|24|6
5292,40|25|19|13|31|30|43|47|46
5293,32|24|23|43|26|18|17|15|38|0
5294,53|51|39|29|15|49
5295,43|46|10|39|0|20|1|33|45
5296,12|52|15|6|9|14|44|25|22|46
5297,15|25|21|28|47|41|19|44|27|4
5298,4|14|43|10|37
5299,17|52|51|37
5300,15|7|33|30|21|45|29
5301,12|5|21|31
5302,6|18|19|17|53|8|7|32
5303,15|32|46|47|51|34
5304,15|40|53|23|16|6|12|14|21
5305,15|3|51|2|25|16|53|0|17|43
5306,18|46|0|15|50|36|24|5|6
5307,9|2|26|31|14|16|32|42|12|36
5308,9|51|17|16|46|34|18
5309,20|6|46|1|34|40
5310,0|5|27|9|32|37|49|50|26
5311,48|16|0|40|15
5312,12|19|24
5313,34|24|17
5314,37|7|32|50
5315,3|53|29|9|43|33|16|31|47
5316,46|52|34|11|3|5|2|35|37
5317,47|45|16|34
5318,31|13|17|47|15|7|3|29|50
5319,11|31|12|0|28
5320,27|44|6|46|15|51|37|7|23
5321,34|9|35|24|31|21|23|8|6|47
5322,21|45|53|50|15|29|51|7
5323,44|33|47|23|25
5324,28|51|43|11|27|13|7
5325,20|9|40|49|27|29|41|1|6|34
5326,48|43|39|18|4|26|34|11|3|7
5327,9|4|6|21
5328,35|37|40|42|27
5329,30|28|4|45
5330,49|14|46|1
5331,33|35|38
5332,51|23|29|38|18|4|3|5|43|28
5333,21|13|15|29|48|49
5334,32|44|14|39
5335,24|27|20|9|12
5336,33|47|5|40|10|9|38
5337,53|8|17|9|35|49|41|14|7|19
5338,49|19|34|41|30|15|28|27|53
5339,17|21|48|29|49
5340,14|27|4|34
5341,26|9|12
5342,30|22|18|20
5343,40|50|27|18|32|44|14|42
5344,19|48|17|23|43|14|30|46|22
5345,38|1|50|35|10|44|33|7|16
5346,11|20|2|4|12|3|27
5347,49|30|9|44|12
5348,18|47|8|27|43|44|16|24|25
5349,20|32|49|26|44|17|22|14
5350,8|22|14|1|24|7
5351,21|35|26|7
5352,39|1|24|12|49|33|10|40|27
5353,33|7|36|48|43
5354,9|6|51|4|33|31|10|25
5355,18|6|20
5356,46|15|45|52|31|38
5357,31|49|36|3|45|33|15|28
5358,53|3|7|19|20|33|21|50
5359,24|14|0|12|6|38|20|27|43|26
5360,0|29|22|48|7|53|30
5361,21|40|31|9|47
5362,10|22|41|44|2|28
5363,25|29|43|17
5364,34|29|12|25|37|44
5365,36|44|31|42|19|23|24|17
5366,36|1|32|50
5367,5|9|49|27|39
5368,41|20|40|53|46|26|13|19
5369,23|26|25|33|9|17
5370,6|9|46|35|42|21|44|17|34
5371,6|30|48|53|49|38|40|23
5372,17|18|11
5373,16|2|1|3|24|27|41|42
5374,5|1|53|6
5375,24|18|4|25|19|9
5376,0|53|14|51|46|52|1|32
5377,20|35|53|0|44|1|45|22|31|2
5378,42|8|30|46
5379,27|13|51|29|4|31|41|30|47|25
5380,41|10|1|11|12|36
5381,31|35|42|15
5382,29|20|35
5383,42|10|48|32|50|13|49|22|28
5384,5|35|50
5385,46|51|28|48|33|15|27|2|26|23
5386,18|30|15|20|50|4|35|42
5387,15|11|34|29|23|9|18|46|47
5388,40|43|32
5389,43|27|13
5390,33|4|27|40|38
5391,48|19|37|45|39|41
5392,32|47|25|30|44|14
5393,29|2|15|9|7|51
5394,3|16|9|49|14|41|27|37|22
5395,47|2|8|49|29|39|48
5396,53|8|26|23
5397,22|8|53|14|50|42|12|4
5398,52|26|18
5399,8|47|7|12|4
5400,13|23|0|28|25|30|47|53
5401,37|2|42|28|4
5402,34|35|2|11|16|5|52|6|20
5403,26|9|48|53|33|8
5404,6|30|17|2|28|34|11|45
5405,42|3|12|5|17|19
5406,45|31|7|53|2|6|30
5407,48|22|13|8|21|52
5408,25|13|51|32|38|37|7|33
5409,14|51|23|49|12|37|25
5410,3|28|45|20
5411,33|45|8|51|21|40
5412,25|40|8|7|28|23|10|21|27
5413,4|51|46|5|32|0|42|10|27
5414,38|31|15
5415,51|24|42
5416,12|4|18|32|9|21
5417,20|40|51|2|43
5418,6|46|33|34|12|8
5419,46|50|40|32|30|11|27
5420,14|22|53|28|40|48|41|4|49|0
5421,36|31|39|3|46
5422,8|50|26
5423,4|14|18
5424,5|34|52|37|17
5425,48|14|25|0|46|43|4|16|31|26
5426,43|45|25|14|9|35|42|46|34|44
5427,42|6|23|17|46|4
5428,22|19|7|42|44
5429,49|44|40|28|19|21|30|8
5430,52|39|48
5431,12|32|53|47|31|48|1|34
5432,1|5|10|4|25|40|15|28|49
5433,12|43|0|15|42|9|32|11|24
5434,4|36|48|7|10|35|6|11|37|33
5435,29|44|26|24|34
5436,27|13|43
5437,22|36|26|20|28|35|6|53|34|8
5438,45|30|5|21|31
5439,35|7|44|29|47
5440,49|23|45
5441,7|30|10|16|21|37|39|52|50
5442,4|21|5|46|44|51|32|48|22|25
5443,8|38|0|52|28|29|37
5444,2|14|10|44
5445,25|40|10|47|50|39
5446,26|31|34|47|45|8|10|36|48
5447,2|15|38|20|46
5448,13|6|46|24|22|12|38|18|52|5
5449,35|53|5|3|21|40|9|0
5450,2|40|36|21|23|33|6|8|27
5451,17|34|12|1|43|51
5452,42|7|4|50|49
5453,31|7|45|29|24|34|32|15
5454,40|51|21
5455,48|47|13|24|43|20
5456,25|13|12|14|34|45|16|33
5457,35|20|0|31|3|29
5458,11|47|42|30|39
5459,15|33|34|13|6|40|22
5460,48|1|7|35|13|38|37|26
5461,43|48|34|21|18|24
5462,17|5|2|36|30|35|51|25|31
5463,36|1|30|53|5|8|38
5464,52|19|16
5465,5|34|17|14|13|15|50|32|16|27
5466,36|27|17
5467,29|33|18|45|40|5|1|14
5468,46|3|32|15|5|52|1|42
5469,0|2|1|29|13|32|25
5470,11|33|19|6|45|41|16|46|8|13
5471,49|21|27|41|51|14|47|20|24
5472,24|10|26
5473,25|13|32|2|29|39|11|3
5474,16|15|42|1
5475,52|6|1|41|42
5476,32|33|45|4|0|19|18|41
5477,46|4|36|23|14|5
5478,37|48|7|22|28|3|9|13|34|40
5479,11|34|25|53|2|49|43|45|13|19
5480,15|38|0|49
5481,14|26|49|21|28
5482,49|47|25|23|48|1|27|2|44|32
5483,45|48|49|51|9|6|22|17|50
5484,6|30|7|46|41|0|49|25|19
5485,48|10|29|49|17|14|20|1|18|39
5486,12|27|11|24|15|17|46|34|3
5487,25|14|52|2|43
5488,25|50|30|28|9
5489,42|6|24|45|33|16
5490,30|25|50|4|33
5491,25|19|32|50|33|6|47
5492,15|13|28|35|53|1
5493,8|49|2|18|15|17|24|10|37|23
5494,49|21|39|17|30|48|18
5495,24|38|9|37|46|28|16|52
5496,21|37|5|28
5497,51|21|7|40|48|38|17|35|23
5498,14|26|41|6|38|0|39|22|1|15
5499,2|36|50|31|9|10|27|25|4
5500,4|40|50
5501,17|21|19|51|47|36
5502,42|12|18|26|13|5|38
5503,12|46|30|37|10
5504,30|33|48|10
5505,16|37|27|49|11|29|1|10|39|14
5506,35|10|6
5507,25|32|2|29|50|23|0|33|38
5508,0|49|44|19|20|25
5509,33|51|31|8|39|14|28|42
5510,46|29|51|37
5511,16|8|4|44|12|22|32|25|10
5512,52|0|22|45
5513,41|42|21|5|23
5514,20|52|27|15|22|48|24|47|13
5515,50|5|16|29|13|49|11
5516,27|18|17
5517,3|27|45|44|25
5518,36|47|29|45|52|24|48|17|27
5519,7|27|46|16|40|0
5520,41|7|53
5521,25|39|8|42
5522,20|28|24|29|7
5523,30|13|19
5524,53|50|9|43
5525,34|20|44|21|40|10|7|6|36
5526,43|7|31|1|32|44
5527,8|25|3|11|28|39|40
5528,24|43|15
5529,22|3|4|10|52|41|11
5530,34|26|3|39
5531,15|20|42|27
5532,4|30|10|26|17
5533,1|34|14|37|52|53|22|46|32|3
5534,10|8|46|52|21|16|0
5535,31|30|38|10|7|53
5536,40|37|3|34
5537,23|43|11|19
5538,42|12|18|9
5539,8|10|15|48|11|19|39|23
5540,26|47|0|31|39
5541,37|15|31
5542,5|20|24|39|23|12
5543,49|5|9|8|41|46|53|35
5544,1|15|26
5545,8|9|1|42|3|51|10
5546,17|41|34|47
5547,35|36|17|45|5|41|24|26
5548,51|47|44|9|42|40|20|25|38
5549,51|9|49|7|38|36|16|47|11
5550,41|36|35|1|24
5551,18|1|39|24|37|34
5552,41|46|17
5553,33|14|44|20|10|46
5554,23|21|8|34|3|39|31
5555,3|33|38|27|28
5556,14|2|52|10|23|46|25|37|18|38
5557,4|28|45|39|24|34|5
5558,1|23|21|28|16|20|49
5559,45|25|26|50|14
5560,44|5|6|14|18|27|9|11|48
5561,13|18|42|29|7|10|32
5562,6|47|19|28|36|0|20
5563,1|33|11|52|6|19|51
5564,4|53|47|5|1|49
5565,21|9|33|52|51|46
5566,25|51|1|28|23|50|41|53|38
5567,2|16|47|17|35|18|32|44|24|5
5568,52|18|43|48|25|39
5569,31|11|26|25|40|15|22
5570,34|16|24|21|4|40|25
5571,40|11|7
5572,44|17|47|49|52
5573,52|15|49|14|6|9|11|19|5|13
5574,38|31|53|21|44|42|15|52|18
5575,40|14|21|49|32|28|22|50|34
5576,53|30|2|3|42|43|1|40|32|35
5577,10|35|14|13|31|46|19|17
5578,5|29|22|43|28|31|53|16|40
5579,35|12|28|52|24|14|40|38
5580,23|39|50|34|48
5581,40|52|26|37|16|45|43
5582,20|37|24|47|31|35|17
5583,42|35|50
5584,48|39|9|34|42|7|2|10|16|52
